用户ID,评论时间,点赞总数,评论内容
"35339497,2017-02-14 14:00:09,1,为这首买专辑，她也一定在听+"
"278698094,2017-02-14 13:57:09,0,情人节  、我站在什刹海边 一切甜蜜与我无关 节奏好欢快 但是越听越难受 哇、很难受 。lol也被吊锤  打的头皮发麻 ，[狗]+"
"351818261,2017-02-14 12:58:07,0,不用看了，郑州，沈阳，青岛，都没票了+"
"351818261,2017-02-14 12:54:23,0,大麦网，之后还有青岛站吧+"
"135110991,2017-02-14 12:51:46,0,在哪里抢的，什么时候的呐+"
"351818261,2017-02-14 12:49:31,0,前几天抢沈阳的票，没抢到！+"
"266880279,2017-02-14 12:48:43,2,哎妈呀，头一次买数字专辑，雷子的歌太有吸引力了！+"
"7330813,2017-02-14 12:25:25,0,为了赵雷买的，第一次+"
"345420830,2018-05-03 09:11:17,5,走了不知道有多久。后海，什刹海，鼓楼，南锣鼓巷...他说，雷子走过的路他也要走一遍。做了件疯狂的事，退了回学校的票再一起玩一天。订到了最后的两，间房终于遇到了107路。好像所有的运气都落在我们身上。+"
"345420830,2018-05-03 09:10:33,9,五一北京草莓音乐节，与一个极喜欢赵雷的男孩子相遇。接下来的旅途因为有个人一起陪着，一个女孩子很晚回去也不害怕了，包包也有人帮拿，走过了太多路，凌晨的北京街道霓虹闪烁，抽着烟，聊彼此的故事，想不到我们竟如此灵魂相似，该有多相似？就是那种好像世界上另一个我那种。+"
"308487732,2018-05-03 09:06:06,1,我坐在清晨的公车上，天微朦车里的乘客有的吃着油条 有的吃着包子 各     式各样，而我  在这个城市拼搏。+"
"745157,2018-05-03 08:15:18,1,每天重复听几遍，百听不厌+"
"446253646,2018-05-03 08:12:29,1,寂寞的人再点一颗香烟，在鼓楼难免不是一次消遣。+"
"284119723,2018-05-03 08:09:06,1,早安世界+"
"437637826,2018-05-03 07:07:09,0,我哥昨天娶了青海的媳妇儿+"
"345115116,2018-05-03 00:38:42,1,马素梅 加油+"
"48751914,2018-05-03 00:29:27,0,你还好吗+"
"29256462,2018-05-02 22:45:00,0,坚强的人是美丽的+"
"599291525,2018-05-02 22:26:54,1,我现在才17岁，无法想象父母去世已经自己要面对死亡当时的心情，千言万语，该从何说起，有从何结束，祝你好运+"
"371791126,2018-05-02 22:10:15,0,雷子 你咋能这样自由呢+"
"2152338,2018-05-02 21:06:29,1,上次见雷子的时候鼓楼还是首demo，2018北京草莓再听鼓楼，已不再是原来的心境，我 也不再是原来那个我。+"
"406597263,2018-05-02 20:54:24,1,一切甜蜜与我无关+"
"16931078,2018-05-02 20:39:40,4,每次坐着107路经过鼓楼～都会不由自主想起雷子这首歌～[大笑][亲亲]+"
"562028903,2018-05-02 20:04:49,2,之前养了一条鱼，后来它死了，我很伤心于是想火化了它，可是，越烤越香，我只好买了瓶酒，带它去勇闯天涯+"
"249045224,2018-05-02 18:55:25,1,李小姐   我爱你    尽管咱俩分手了    我想让你知道    我会一直这样喜欢你     你一定会听这首歌  看到这个评论！！+"
"289319065,2018-05-02 18:45:44,4,很难过，这首歌真的抄袭了。+"
"254428296,2018-05-02 17:23:12,0,一边听，一边翻评论，看到了这个一年前的评论，我可能是来晚了+"
"287527367,2018-05-02 16:55:56,2,完了，彻底喜欢上这姑娘了。越陷越深了[惶恐]+"
"259674233,2016-12-23 10:08:58,3,[呆]我也想买票了。+"
"76882953,2016-12-23 09:59:16,2,希望唱吧快点上传这些伴奏[爱心]+"
"282776507,2016-12-23 09:58:33,1,确实啊     有点太彪了    还是因为这首歌才来北京[大哭]+"
"35604979,2016-12-23 09:56:00,2,哈哈哈 回家的火车票都没抢到，现在你来北京 别逗了 我就当你开玩笑了。不过 勇气可嘉+"
"45479491,2016-12-23 09:50:22,2,冬天了 护手霜还是要擦的[大哭]+"
"92360301,2016-12-23 09:44:58,2,凡是看完雷子演唱会  就跟女朋友分了手的   我负一切责任[奸笑]+"
"76308364,2016-12-23 09:43:40,2,最后那句“诶诶”每次听到都以为他摔倒了[撇嘴]+"
"16105076,2016-12-23 09:40:22,3,我来了  雷子+"
"50633578,2016-12-23 09:39:22,3,第一次听是在赵雷我们的时光西安站 我就好奇赵雷到底有多少好听的歌还没出专辑呢+"
"41042397,2016-12-23 09:33:33,3,好不容易有个意中人+"
"66691102,2016-12-23 09:32:27,3,值+"
"105834753,2016-12-23 09:26:03,2,李志live音乐卖1块钱，把我第一次夺走，好气哦+"
"327676449,2016-12-23 09:18:36,3,北京演唱会后打车，一路哼唱，根师傅介绍雷子介绍民谣，临下车师傅感叹道：“年纪轻轻就爱听民歌”真棒 [惊恐][惊恐]+"
"123637822,2016-12-23 09:16:20,3,漂亮，雷子+"
"45857887,2016-12-23 09:10:59,5,每个人都有自己的鼓楼，当你在城市里感觉累了就想回去坐坐，对于我来说鼓楼就是儿时的三村十二队，当我累了就回去看看父母，看看家乡的一草一木！+"
"284732560,2016-12-23 09:06:41,3,卖艺画画终于挣出了专辑钱！+"
"62046308,2016-12-23 09:06:33,1,有没有想去明晚平安夜，重庆站的，多一张票，长得好看的直接送😉+"
"94185248,2016-12-23 09:05:11,1,哈哈鼓楼区+"
"1703701,2016-12-23 08:59:41,4,看完你的演唱会，就分手了，请给我个说法？[流泪]+"
"255040856,2016-12-23 08:36:05,2,同样是第一张数字专辑 雷子魅力大+"
"1305826043,2018-01-21 14:40:50,0,金州勇士啦啦啦+"
"365780373,2018-01-21 14:07:43,0,好听😊+"
"55495461,2018-01-21 13:51:44,1,阿刁下面已经💥了 希望这里永远宁静+"
"258763938,2018-01-21 13:45:23,0,一直觉得鼓楼这么熟悉[爱心]原来我考试住的地方就是在鼓楼   不过不知是否是南京同名鼓楼+"
"394088022,2018-01-21 13:27:10,0,现场版无敌+"
"416466099,2018-01-21 13:05:04,1,啊哈，2014年开着自己2万块钱淘来的破车在大街上闲逛，看见一妹子好久都没有打上车索性准备送她一程，她一上车就跟我说本来不敢坐陌生人的车，但是当听到你车里放着雷子的歌想都没想就上来了，没错当时车里全是《赵小雷》里面的歌，后来我就成了姑娘的业余司机，今年6月我们结婚。+"
"295174159,2018-01-21 12:16:49,0,听前奏就喜欢上了💕+"
"455044352,2018-01-21 12:05:22,0,哈哈哈哈，你头像好可爱[可爱]+"
"357437532,2018-01-21 11:18:50,1,鼓点好听+"
"402123498,2018-01-21 10:17:57,0,靠，太他妈好听了+"
"290005167,2018-01-21 10:17:44,3,专门去鼓楼看看，结果在烟袋斜街把书包弄丢了，然后一个好心的保安把东西帮我找回来了。很感谢，很温暖。+"
"374484534,2018-01-21 09:59:37,1,唯一一个第一次听就让我爱上的歌。+"
"417893187,2018-01-21 08:40:48,1,想起了去天津的鼓楼+"
"284119723,2018-01-21 08:37:12,0,早安，新的一天～早安周末愉快！早安已经放假的同学们假期愉快[可爱]～～+"
"338119533,2018-01-21 07:08:31,0,你在开玩笑吗兄弟😳+"
"308048920,2018-01-21 02:47:11,8,今天回家路上，地铁中沮丧的一个人点着下一曲下一曲下一曲…当前奏响起的时候，大拇指僵住了内心深处渴望的意思欢乐，然后自己pia pia pia跟着音乐打起节奏来～节奏带着旁边儿的阿姨都欢乐起来，一整首的响指，下车的时候看着大家惊愕的眼神，哈哈哈 谢谢你雷子…你又一次把我从坏情绪中带了出来。[拜]+"
"467838158,2018-01-21 00:15:30,0,一切繁华与我无关。+"
"133893610,2018-01-20 23:58:03,0,低调低调+"
"352821422,2018-01-20 23:55:58,2,西安～我的家乡+"
"30697007,2018-01-20 23:44:33,0,刚听就觉得怎么那么熟悉，翻看了评论后，最后看见了你写的，确实是这首歌曲翻唱的。+"
"277832332,2017-11-05 22:38:03,1,和你分手以后 我很久不听雷子+"
"454023528,2017-11-05 22:37:02,0,她问我能不能过的正常一点+"
"133944619,2017-11-05 22:35:03,1,怀念那个赵雷不火 却还有直播看的时代现在听虽然好听  但总感觉那里不太对+"
"339231062,2017-11-05 22:09:17,0,真的假的+"
"266843841,2017-11-05 22:00:24,0,我在鼓楼下面吃炸糕+"
"413219830,2017-11-05 21:39:44,2,到了晚上. 听一首民谣 点燃一支烟 想起一个她+"
"351837337,2017-11-05 21:32:16,3,还记得大二做兼职，晚上八点多下班，坐107从交道口回学校，将近一个小时的路程，一路小经厂，南锣鼓巷，鼓楼，北海，，，看着窗外灯火阑珊， 也曾暗暗许下愿，希望有一天我也能牵着那个他的手 从南锣到后海+"
"512605084,2017-11-05 21:27:25,1,听着这歌，心情一下变得特别舒畅有没有+"
"127840862,2017-11-05 20:51:59,0,喜欢+"
"366854670,2017-11-05 20:27:15,1,昨天一个人去鼓楼逛了一圈，在鼓楼下面的一个小店里吃完饭出来刚好遇见107路车，，，，+"
"636912184,2017-11-05 19:34:03,0,😂😂李志的我也听啊，+"
"435408517,2017-11-05 19:30:13,1,从听他的成都才认识的他，到后来的《画》，《南方姑娘》，《少年锦时》，《妈妈》，《家乡》，最后到这首鼓楼，一直想去听一场赵雷的演唱会，也想去看看那北京的鼓楼、什刹海。+"
"257394325,2017-11-05 18:24:26,0,你已经成功了啊+"
"343205044,2017-11-05 17:38:42,9,我想在网易云上找个女朋友，谈一场文艺般的恋爱，都爱民谣都爱鼓楼，都有着感性的灵魂，在最后无奈找个人结婚前谈一次痛痛快快的恋爱，能走到最后更好，如果走不到起码我还有一段美好的回忆，我厌倦了这样每天上下班的枯燥乏味的生活，一个人很孤独，多希望心里能住着一个能让对方感到温暖的人。+"
"306984782,2017-11-05 17:35:21,3,真正喜欢上他 是他南方姑娘mv的时候 他对小女孩那纯粹温暖的笑 融化掉了我+"
"635622611,2017-11-05 17:16:59,0,嗯哼，我的爱人，我在鼓楼，你在哪里，我在鼓楼吃面。+"
"302799466,2017-11-05 17:12:27,0,歌词写的耐斯[口罩]+"
"15518014,2017-11-05 16:28:30,0,晚安+"
"308847719,2017-11-05 16:09:54,2,当大家都往成都的小酒馆里挤着，我更愿意独自坐在鼓楼上面看着下面一切甜蜜与我无关+"
"509991203,2017-11-05 15:44:36,0,从来没有对她说过，每次听谢春花歌都会想起她。+"
"427707411,2017-10-15 17:18:37,7,2017年8月19日，从青海湖义工旅行一个月回来，在地铁2号线，一个旁边一个戴眼镜长发女生晕倒了，到站之后赶紧把她扶了出来，以为她低血糖，给她吃了一颗糖，买了一瓶饮料，看她在长椅上躺着，等了好久，由于还有事就交给地铁工作人员了，不知道她怎么样了，希望她健康+"
"98051823,2017-10-15 17:14:29,0,最近工作，学习，准备考试，房子装修……各种事情……很疲惫。睡个懒觉也成了一种奢侈……只有雷子的声音，让内心觉得温暖踏实～+"
"402655489,2017-10-15 16:10:26,0,新婚快乐+"
"505821410,2017-10-15 16:06:23,0,问题是老哥你不是他啊+"
"281517994,2017-10-15 16:00:15,0,这剧情，拍电视啊[大哭]+"
"48475125,2017-10-15 15:25:09,0,开往白石桥东+"
"31582289,2017-10-15 14:50:50,3,赵雷是什么样的boy反正就想嫁给这样的男孩子+"
"318249568,2017-10-15 14:05:18,3,没次听到这首歌都很激动 可能是因为他去酒吧唱了这首歌 并把视频发给我了的原因吧+"
"107361326,2017-10-15 13:53:39,0,今天+"
"436189381,2017-10-15 13:03:58,1,雷子的每一首诗都是故事+"
"358139403,2017-10-15 12:36:13,1,再过三个多月也要坐着北京到成都的火车回到大四川+"
"303659864,2017-10-15 12:18:41,1,因为爱你胜过所有，所以只要你说的任何质疑我对你的爱的言语我都会反应很强烈很激动。这或许是我在你面前唯一一点仅存的白羊脾气吧。今年12月我们将去北京。去趟鼓楼什刹海吧+"
"284119723,2017-10-15 12:03:51,0,我这下雨了，地点北方的老工业城市+"
"266685928,2017-10-15 11:38:06,0,还真不是  是恰好知道+"
"480956402,2017-10-15 11:05:05,1,未曾去过鼓楼，但我知道，那一切繁华定与我无关，我只想做个沉默不语的过客，靠着墙壁晒太阳且想念着妳！+"
"377683882,2017-10-15 10:02:54,2,我是个沉默不语的靠着车窗想念你的乘客[星星]+"
"442878084,2017-10-15 09:55:10,2,喜欢的人跟我说他最喜欢赵雷，赵雷的歌里他最喜欢南方姑娘和鼓楼，我说我也喜欢南方姑娘，却对鼓楼没有什么印象，所以我来了+"
"579950952,2017-10-15 09:51:34,0,南锣鼓巷+"
"365163497,2017-10-15 09:36:13,1,喜欢+"
"96252991,2017-10-15 09:23:01,0,生日快乐+"
"297435185,2017-04-05 23:34:44,0,理解错了[大哭]+"
"297435185,2017-04-05 23:33:56,0,歌词里的是北京的吧[呆]+"
"65763000,2017-04-05 23:07:32,5,合肥也有一个鼓楼，也有很多平凡的人。后面是合肥最奢侈的银泰，很多平凡人在里面装着b。+"
"370603007,2017-04-05 23:05:03,2,不知道为什么，听这个歌，就特别想去西安…也许有一天我真的到了西安，听着这首歌，不知道什么心情+"
"81566182,2017-04-05 22:57:58,1,宁波也有鼓楼[大哭]+"
"133669755,2017-04-05 22:45:03,4,前天晚上去鼓楼啦，正好放的你的这首歌。坐在后海的酒吧里，唱的还是你的民谣[爱心]+"
"268699674,2017-04-05 22:22:19,0,帮你一把+"
"3838732,2017-04-05 22:15:44,2,被室友安利了这首歌~+"
"3838732,2017-04-05 22:14:26,0,哎呀不小心看到了+"
"300905913,2017-04-05 21:47:52,2,悄悄说在这里，我其实好想抱着雷子撒个娇。+"
"99533283,2017-04-05 21:42:15,1,祝福祝福+"
"396147903,2017-04-05 21:37:54,0,six。six。six+"
"65596073,2017-04-05 19:21:14,1,哈哈+"
"65596073,2017-04-05 19:20:53,1,我去西安玩了三天，西安还不错[大笑]+"
"357051015,2017-04-05 18:52:17,3,唱民谣的赵雷最帅+"
"75783517,2017-04-05 18:45:51,1,哈哈哈+"
"402175320,2017-04-05 18:45:21,0,我知道啊，川农不就在雅安吗，他们还说川农占了半个雅安呢+"
"75783517,2017-04-05 18:44:30,0,你是哪的+"
"75783517,2017-04-05 18:44:20,0,你不晓得雅安？+"
"127090573,2017-04-05 18:37:42,0,震惊：男默女泪，街头某男子丧心病狂跪地乞讨居然是为了得到另一个男人的一样东西。+"
"297435185,2017-04-05 23:34:44,0,理解错了[大哭]+"
"297435185,2017-04-05 23:33:56,0,歌词里的是北京的吧[呆]+"
"65763000,2017-04-05 23:07:32,5,合肥也有一个鼓楼，也有很多平凡的人。后面是合肥最奢侈的银泰，很多平凡人在里面装着b。+"
"370603007,2017-04-05 23:05:03,2,不知道为什么，听这个歌，就特别想去西安…也许有一天我真的到了西安，听着这首歌，不知道什么心情+"
"81566182,2017-04-05 22:57:58,1,宁波也有鼓楼[大哭]+"
"133669755,2017-04-05 22:45:03,4,前天晚上去鼓楼啦，正好放的你的这首歌。坐在后海的酒吧里，唱的还是你的民谣[爱心]+"
"268699674,2017-04-05 22:22:19,0,帮你一把+"
"3838732,2017-04-05 22:15:44,2,被室友安利了这首歌~+"
"3838732,2017-04-05 22:14:26,0,哎呀不小心看到了+"
"300905913,2017-04-05 21:47:52,2,悄悄说在这里，我其实好想抱着雷子撒个娇。+"
"99533283,2017-04-05 21:42:15,1,祝福祝福+"
"396147903,2017-04-05 21:37:54,0,six。six。six+"
"65596073,2017-04-05 19:21:14,1,哈哈+"
"65596073,2017-04-05 19:20:53,1,我去西安玩了三天，西安还不错[大笑]+"
"357051015,2017-04-05 18:52:17,3,唱民谣的赵雷最帅+"
"75783517,2017-04-05 18:45:51,1,哈哈哈+"
"402175320,2017-04-05 18:45:21,0,我知道啊，川农不就在雅安吗，他们还说川农占了半个雅安呢+"
"75783517,2017-04-05 18:44:30,0,你是哪的+"
"75783517,2017-04-05 18:44:20,0,你不晓得雅安？+"
"127090573,2017-04-05 18:37:42,0,震惊：男默女泪，街头某男子丧心病狂跪地乞讨居然是为了得到另一个男人的一样东西。+"
"320546800,2017-02-14 12:22:24,1,[大哭][大哭][大哭]听歌呗。还能吃了不成？+"
"116875656,2017-02-14 12:13:29,0,我就是自私，就不想让你们听雷子的歌+"
"135110991,2017-02-14 12:02:57,1,我们今年一起约雷子的演唱会吧 ！！😎+"
"135110991,2017-02-14 12:00:38,0, 自私的喜欢。谁不是呢+"
"287752753,2017-02-14 12:00:37,1,许巍伤了我的心，还是雷子好[大哭]+"
"135110991,2017-02-14 11:59:27,0,那你得加个紧了 +"
